0,42,9,146,0,0,0,0,0,0,0,0,0,0,0,13,1,255,1,normal
0,21,9,232,8153,0,0,0,0,0,0,0,0,0,0,5,5,30,255,normal
0,21,9,199,420,0,0,0,0,0,0,0,0,0,0,30,32,255,255,normal
0,21,9,287,2251,0,0,0,0,0,0,0,0,0,0,3,7,8,219,normal
0,21,9,300,13788,0,0,0,0,0,0,0,0,0,0,8,9,91,255,normal
0,21,9,233,616,0,0,0,0,0,0,0,0,0,0,3,3,66,255,normal
0,21,9,343,1178,0,0,0,0,0,0,0,0,0,0,9,10,157,255,normal
0,21,9,253,11905,0,0,0,0,0,0,0,0,0,0,8,10,87,255,normal
5607,42,9,147,105,0,0,0,0,0,0,0,0,0,0,1,1,255,1,normal
507,58,9,437,14421,0,0,0,0,3,0,0,0,0,1,1,1,255,25,normal
0,21,9,227,6588,0,0,0,0,0,0,0,0,0,0,5,22,43,255,normal
0,21,9,215,10499,0,0,0,0,0,0,0,0,0,0,14,14,255,255,normal
0,21,9,241,1400,0,0,0,0,0,0,0,0,0,0,33,33,255,255,normal
0,21,9,303,555,0,0,0,0,0,0,0,0,0,0,9,9,9,255,normal
0,9,9,45,45,0,0,0,0,0,0,0,0,0,0,181,181,255,250,normal
1,47,9,105,147,0,0,0,0,0,0,0,0,0,0,2,2,41,5,normal
0,9,9,43,43,0,0,0,0,0,0,0,0,0,0,122,202,255,255,normal
0,21,9,324,2302,0,0,0,0,0,0,0,0,0,0,22,28,255,255,normal
2,52,9,1591,372,0,0,0,0,0,0,0,0,0,0,1,2,181,147,normal
9052,42,9,146,105,0,0,0,0,0,0,0,0,0,0,4,2,255,2,normal
0,21,9,290,3006,0,0,0,0,0,0,0,0,0,0,11,11,255,255,normal
0,21,9,255,861,0,0,0,0,0,0,0,0,0,0,44,44,255,255,normal
0,21,9,302,498,0,0,0,0,0,0,0,0,0,0,10,10,131,255,normal
0,21,9,220,1398,0,0,0,0,0,0,0,0,0,0,26,42,26,255,normal
0,9,9,43,69,0,0,0,0,0,0,0,0,0,0,120,120,255,245,normal
0,9,9,44,133,0,0,0,0,0,0,0,0,0,0,73,75,122,212,normal
0,9,9,43,43,0,0,0,0,0,0,0,0,0,0,148,228,255,255,normal
0,17,9,641,0,0,0,0,0,0,0,0,0,0,0,2,2,175,48,normal
0,21,9,310,2794,0,0,0,0,0,0,0,0,0,0,4,4,255,255,normal
0,52,9,696,333,0,0,0,0,0,0,0,0,0,0,1,1,109,133,normal
0,21,9,221,2878,0,0,0,0,0,0,0,0,0,0,1,1,21,58,normal
0,63,9,181,0,0,0,0,0,0,0,0,0,0,0,3,2,255,93,normal
0,9,9,42,42,0,0,0,0,0,0,0,0,0,0,9,14,84,83,normal
0,17,9,12,0,0,0,0,0,0,0,0,0,0,0,1,1,44,47,normal
0,21,9,210,2790,0,0,0,0,0,0,0,0,0,0,10,27,48,255,normal
0,21,9,321,5683,0,0,0,0,0,0,0,0,0,0,10,10,168,255,normal
0,21,9,329,3982,0,0,0,0,0,0,0,0,0,0,2,31,24,255,normal
0,21,9,320,379,0,0,0,0,0,0,0,0,0,0,9,9,123,255,normal
0,21,9,225,3762,0,0,0,0,0,0,0,0,0,0,10,10,255,255,normal
315,42,9,146,105,0,0,0,0,0,0,0,0,0,0,3,2,117,2,normal
0,21,9,247,1416,0,0,0,0,0,0,0,0,0,0,11,11,156,255,normal
0,21,9,353,1483,0,0,0,0,0,0,0,0,0,0,3,9,255,255,normal
0,9,9,44,44,0,0,0,0,0,0,0,0,0,0,109,189,255,254,normal
2,52,9,3065,331,0,0,0,0,0,0,0,0,0,0,1,2,243,119,normal
0,42,9,102,102,0,0,0,0,0,0,0,0,0,0,1,1,7,1,normal
0,21,9,259,750,0,0,0,0,0,0,0,0,0,0,4,5,4,255,normal
1082,42,9,147,105,0,0,0,0,0,0,0,0,0,0,2,2,255,2,normal
0,21,9,0,354,0,0,0,0,0,0,0,0,0,0,32,32,255,255,normal
0,21,9,309,306,0,0,0,0,0,0,0,0,0,0,1,1,66,255,normal
0,21,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,247,normal
0,21,9,278,7227,0,0,0,0,0,0,0,0,0,0,3,3,153,255,normal
0,21,9,313,761,0,0,0,0,0,0,0,0,0,0,1,1,43,255,normal
0,21,9,219,1212,0,0,0,0,0,0,0,0,0,0,15,15,242,255,normal
0,21,9,245,9165,0,0,0,0,0,0,0,0,0,0,2,3,10,255,normal
0,21,9,328,2243,0,0,0,0,0,0,0,0,0,0,21,21,21,255,normal
0,21,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,23,249,normal
0,21,9,251,301,0,0,0,0,0,0,0,0,0,0,3,7,255,252,normal
0,52,9,2089,335,0,0,0,0,0,0,0,0,0,0,2,2,255,152,normal
0,21,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6,255,normal
0,21,9,237,511,0,0,0,0,0,0,0,0,0,0,1,1,3,255,normal
